datetime,actual_load_mw,forecast_load_mw,date,year,month,day,hour,day_of_week,day_of_year,is_weekend,forecast_error_mw,forecast_error_pct
2025-02-02 01:00:00,2518.0,2615.0,2025-02-02,2025,2,2,2,6,33,1,-97.0,-3.85
2025-02-02 02:00:00,2539.0,2577.5,2025-02-02,2025,2,2,3,6,33,1,-38.5,-1.52
2025-02-02 03:00:00,2510.0,2590.0,2025-02-02,2025,2,2,4,6,33,1,-80.0,-3.19
2025-02-02 04:00:00,2538.0,2605.0,2025-02-02,2025,2,2,5,6,33,1,-67.0,-2.64
2025-02-02 05:00:00,2590.0,2660.0,2025-02-02,2025,2,2,6,6,33,1,-70.0,-2.7
2025-02-02 06:00:00,2724.0,2792.5,2025-02-02,2025,2,2,7,6,33,1,-68.5,-2.51
2025-02-02 07:00:00,2862.0,2925.0,2025-02-02,2025,2,2,8,6,33,1,-63.0,-2.2
2025-02-02 08:00:00,3053.0,3092.5,2025-02-02,2025,2,2,9,6,33,1,-39.5,-1.29
2025-02-02 09:00:00,3324.0,3282.5,2025-02-02,2025,2,2,10,6,33,1,41.5,1.25
2025-02-02 10:00:00,3343.0,3287.5,2025-02-02,2025,2,2,11,6,33,1,55.5,1.66
2025-02-02 11:00:00,3489.0,3297.5,2025-02-02,2025,2,2,12,6,33,1,191.5,5.49
2025-02-02 12:00:00,3332.0,3185.0,2025-02-02,2025,2,2,13,6,33,1,147.0,4.41
2025-02-02 13:00:00,3206.0,3047.5,2025-02-02,2025,2,2,14,6,33,1,158.5,4.94
2025-02-02 14:00:00,3119.0,2985.0,2025-02-02,2025,2,2,15,6,33,1,134.0,4.3
2025-02-02 15:00:00,3031.0,2990.0,2025-02-02,2025,2,2,16,6,33,1,41.0,1.35
2025-02-02 16:00:00,3166.0,3150.0,2025-02-02,2025,2,2,17,6,33,1,16.0,0.51
2025-02-02 17:00:00,3235.0,3240.0,2025-02-02,2025,2,2,18,6,33,1,-5.0,-0.15
2025-02-02 18:00:00,3289.0,3300.0,2025-02-02,2025,2,2,19,6,33,1,-11.0,-0.33
2025-02-02 19:00:00,3272.0,3265.0,2025-02-02,2025,2,2,20,6,33,1,7.0,0.21
2025-02-02 20:00:00,3211.0,3192.5,2025-02-02,2025,2,2,21,6,33,1,18.5,0.58
2025-02-02 21:00:00,3050.0,3015.0,2025-02-02,2025,2,2,22,6,33,1,35.0,1.15
2025-02-02 22:00:00,2913.0,2872.5,2025-02-02,2025,2,2,23,6,33,1,40.5,1.39
2025-02-02 23:00:00,2788.0,2750.0,2025-02-02,2025,2,2,24,6,33,1,38.0,1.36
2025-02-03 00:00:00,2695.0,2677.5,2025-02-03,2025,2,3,1,0,34,0,17.5,0.65
2025-02-03 01:00:00,2611.0,2592.5,2025-02-03,2025,2,3,2,0,34,0,18.5,0.71
2025-02-03 02:00:00,2639.0,2592.5,2025-02-03,2025,2,3,3,0,34,0,46.5,1.76
2025-02-03 03:00:00,2671.0,2620.0,2025-02-03,2025,2,3,4,0,34,0,51.0,1.91
2025-02-03 04:00:00,2783.0,2727.5,2025-02-03,2025,2,3,5,0,34,0,55.5,1.99
2025-02-03 05:00:00,3018.0,2930.0,2025-02-03,2025,2,3,6,0,34,0,88.0,2.92
2025-02-03 06:00:00,3526.0,3422.5,2025-02-03,2025,2,3,7,0,34,0,103.5,2.94
2025-02-03 07:00:00,3738.0,3750.0,2025-02-03,2025,2,3,8,0,34,0,-12.0,-0.32
2025-02-03 08:00:00,3798.0,3832.5,2025-02-03,2025,2,3,9,0,34,0,-34.5,-0.91
2025-02-03 09:00:00,3760.0,3835.0,2025-02-03,2025,2,3,10,0,34,0,-75.0,-1.99
2025-02-03 10:00:00,3531.0,3655.0,2025-02-03,2025,2,3,11,0,34,0,-124.0,-3.51
2025-02-03 11:00:00,3585.0,3680.0,2025-02-03,2025,2,3,12,0,34,0,-95.0,-2.65
2025-02-03 12:00:00,3537.0,3685.0,2025-02-03,2025,2,3,13,0,34,0,-148.0,-4.18
2025-02-03 13:00:00,3478.0,3685.0,2025-02-03,2025,2,3,14,0,34,0,-207.0,-5.95
2025-02-03 14:00:00,3448.0,3632.5,2025-02-03,2025,2,3,15,0,34,0,-184.5,-5.35
2025-02-03 15:00:00,3465.0,3575.0,2025-02-03,2025,2,3,16,0,34,0,-110.0,-3.17
2025-02-03 16:00:00,3647.0,3707.5,2025-02-03,2025,2,3,17,0,34,0,-60.5,-1.66
2025-02-03 17:00:00,3778.0,3795.0,2025-02-03,2025,2,3,18,0,34,0,-17.0,-0.45
2025-02-03 18:00:00,3759.0,3777.5,2025-02-03,2025,2,3,19,0,34,0,-18.5,-0.49
2025-02-03 19:00:00,3761.0,3717.5,2025-02-03,2025,2,3,20,0,34,0,43.5,1.16
2025-02-03 20:00:00,3677.0,3605.0,2025-02-03,2025,2,3,21,0,34,0,72.0,1.96
2025-02-03 21:00:00,3456.0,3377.5,2025-02-03,2025,2,3,22,0,34,0,78.5,2.27
2025-02-03 22:00:00,3249.0,3157.5,2025-02-03,2025,2,3,23,0,34,0,91.5,2.82
2025-02-03 23:00:00,3090.0,3017.5,2025-02-03,2025,2,3,24,0,34,0,72.5,2.35
2025-02-04 00:00:00,2998.0,2899.0,2025-02-04,2025,2,4,1,1,35,0,99.0,3.3
2025-02-04 01:00:00,2914.0,2765.0,2025-02-04,2025,2,4,2,1,35,0,149.0,5.11
2025-02-04 02:00:00,2949.0,2742.5,2025-02-04,2025,2,4,3,1,35,0,206.5,7.0
2025-02-04 03:00:00,2964.0,2774.5,2025-02-04,2025,2,4,4,1,35,0,189.5,6.39
2025-02-04 04:00:00,3064.0,2887.5,2025-02-04,2025,2,4,5,1,35,0,176.5,5.76
2025-02-04 05:00:00,3289.0,3102.3,2025-02-04,2025,2,4,6,1,35,0,186.69999999999982,5.68
2025-02-04 06:00:00,3748.0,3581.8,2025-02-04,2025,2,4,7,1,35,0,166.19999999999982,4.43
2025-02-04 07:00:00,3957.0,3770.8,2025-02-04,2025,2,4,8,1,35,0,186.19999999999982,4.71
2025-02-04 08:00:00,3964.0,3801.3,2025-02-04,2025,2,4,9,1,35,0,162.69999999999982,4.1
2025-02-04 09:00:00,3903.0,3720.0,2025-02-04,2025,2,4,10,1,35,0,183.0,4.69
2025-02-04 10:00:00,3632.0,3540.8,2025-02-04,2025,2,4,11,1,35,0,91.19999999999982,2.51
2025-02-04 11:00:00,3651.0,3537.5,2025-02-04,2025,2,4,12,1,35,0,113.5,3.11
2025-02-04 12:00:00,3573.0,3493.0,2025-02-04,2025,2,4,13,1,35,0,80.0,2.24
2025-02-04 13:00:00,3526.0,3430.3,2025-02-04,2025,2,4,14,1,35,0,95.69999999999982,2.71
2025-02-04 14:00:00,3507.0,3375.3,2025-02-04,2025,2,4,15,1,35,0,131.69999999999982,3.76
2025-02-04 15:00:00,3514.0,3451.8,2025-02-04,2025,2,4,16,1,35,0,62.19999999999982,1.77
2025-02-04 16:00:00,3728.0,3668.5,2025-02-04,2025,2,4,17,1,35,0,59.5,1.6
2025-02-04 17:00:00,3861.0,3744.3,2025-02-04,2025,2,4,18,1,35,0,116.69999999999982,3.02
2025-02-04 18:00:00,3883.0,3728.5,2025-02-04,2025,2,4,19,1,35,0,154.5,3.98
2025-02-04 19:00:00,3865.0,3717.8,2025-02-04,2025,2,4,20,1,35,0,147.19999999999982,3.81
2025-02-04 20:00:00,3749.0,3616.5,2025-02-04,2025,2,4,21,1,35,0,132.5,3.53
2025-02-04 21:00:00,3514.0,3370.3,2025-02-04,2025,2,4,22,1,35,0,143.69999999999982,4.09
2025-02-04 22:00:00,3313.0,3169.3,2025-02-04,2025,2,4,23,1,35,0,143.69999999999982,4.34
2025-02-04 23:00:00,3166.0,3042.0,2025-02-04,2025,2,4,24,1,35,0,124.0,3.92
2025-02-05 00:00:00,3034.0,3032.5,2025-02-05,2025,2,5,1,2,36,0,1.5,0.05
2025-02-05 01:00:00,2947.0,2942.5,2025-02-05,2025,2,5,2,2,36,0,4.5,0.15
2025-02-05 02:00:00,2969.0,2955.0,2025-02-05,2025,2,5,3,2,36,0,14.0,0.47
2025-02-05 03:00:00,2948.0,2927.5,2025-02-05,2025,2,5,4,2,36,0,20.5,0.7
2025-02-05 04:00:00,3032.0,3007.5,2025-02-05,2025,2,5,5,2,36,0,24.5,0.81
2025-02-05 05:00:00,3259.0,3225.0,2025-02-05,2025,2,5,6,2,36,0,34.0,1.04
2025-02-05 06:00:00,3717.0,3672.5,2025-02-05,2025,2,5,7,2,36,0,44.5,1.2
2025-02-05 07:00:00,3903.0,3902.5,2025-02-05,2025,2,5,8,2,36,0,0.5,0.01
2025-02-05 08:00:00,3903.0,3967.5,2025-02-05,2025,2,5,9,2,36,0,-64.5,-1.65
2025-02-05 09:00:00,3824.0,3995.0,2025-02-05,2025,2,5,10,2,36,0,-171.0,-4.47
2025-02-05 10:00:00,3597.0,3707.5,2025-02-05,2025,2,5,11,2,36,0,-110.5,-3.07
2025-02-05 11:00:00,3611.0,3765.0,2025-02-05,2025,2,5,12,2,36,0,-154.0,-4.26
2025-02-05 12:00:00,3579.0,3737.5,2025-02-05,2025,2,5,13,2,36,0,-158.5,-4.43
2025-02-05 13:00:00,3500.0,3682.5,2025-02-05,2025,2,5,14,2,36,0,-182.5,-5.21
2025-02-05 14:00:00,3466.0,3625.0,2025-02-05,2025,2,5,15,2,36,0,-159.0,-4.59
2025-02-05 15:00:00,3449.0,3602.5,2025-02-05,2025,2,5,16,2,36,0,-153.5,-4.45
2025-02-05 16:00:00,3676.0,3762.5,2025-02-05,2025,2,5,17,2,36,0,-86.5,-2.35
2025-02-05 17:00:00,3802.0,3932.5,2025-02-05,2025,2,5,18,2,36,0,-130.5,-3.43
2025-02-05 18:00:00,3831.0,3897.5,2025-02-05,2025,2,5,19,2,36,0,-66.5,-1.74
2025-02-05 19:00:00,3794.0,3852.5,2025-02-05,2025,2,5,20,2,36,0,-58.5,-1.54
2025-02-05 20:00:00,3684.0,3762.5,2025-02-05,2025,2,5,21,2,36,0,-78.5,-2.13
2025-02-05 21:00:00,3439.0,3530.0,2025-02-05,2025,2,5,22,2,36,0,-91.0,-2.65
2025-02-05 22:00:00,3222.0,3307.5,2025-02-05,2025,2,5,23,2,36,0,-85.5,-2.65
2025-02-05 23:00:00,3070.0,3137.5,2025-02-05,2025,2,5,24,2,36,0,-67.5,-2.2
2025-02-06 00:00:00,2946.0,3031.5,2025-02-06,2025,2,6,1,3,37,0,-85.5,-2.9
2025-02-06 01:00:00,2844.0,2924.0,2025-02-06,2025,2,6,2,3,37,0,-80.0,-2.81
2025-02-06 02:00:00,2875.0,2940.0,2025-02-06,2025,2,6,3,3,37,0,-65.0,-2.26
2025-02-06 03:00:00,2858.0,2934.8,2025-02-06,2025,2,6,4,3,37,0,-76.80000000000018,-2.69
2025-02-06 04:00:00,2959.0,3048.0,2025-02-06,2025,2,6,5,3,37,0,-89.0,-3.01
2025-02-06 05:00:00,3179.0,3313.5,2025-02-06,2025,2,6,6,3,37,0,-134.5,-4.23
2025-02-06 06:00:00,3625.0,3764.0,2025-02-06,2025,2,6,7,3,37,0,-139.0,-3.83
2025-02-06 07:00:00,3822.0,3898.5,2025-02-06,2025,2,6,8,3,37,0,-76.5,-2.0
2025-02-06 08:00:00,3841.0,3901.0,2025-02-06,2025,2,6,9,3,37,0,-60.0,-1.56
2025-02-06 09:00:00,3843.0,3791.5,2025-02-06,2025,2,6,10,3,37,0,51.5,1.34
2025-02-06 10:00:00,3642.0,3588.3,2025-02-06,2025,2,6,11,3,37,0,53.69999999999982,1.47
2025-02-06 11:00:00,3691.0,3596.0,2025-02-06,2025,2,6,12,3,37,0,95.0,2.57
2025-02-06 12:00:00,3689.0,3566.8,2025-02-06,2025,2,6,13,3,37,0,122.19999999999982,3.31
2025-02-06 13:00:00,3677.0,3483.8,2025-02-06,2025,2,6,14,3,37,0,193.19999999999982,5.25
2025-02-06 14:00:00,3652.0,3504.3,2025-02-06,2025,2,6,15,3,37,0,147.69999999999982,4.04
2025-02-06 15:00:00,3641.0,3492.8,2025-02-06,2025,2,6,16,3,37,0,148.19999999999982,4.07
2025-02-06 16:00:00,3808.0,3714.3,2025-02-06,2025,2,6,17,3,37,0,93.69999999999982,2.46
2025-02-06 17:00:00,3879.0,3868.5,2025-02-06,2025,2,6,18,3,37,0,10.5,0.27
2025-02-06 18:00:00,3864.0,3897.0,2025-02-06,2025,2,6,19,3,37,0,-33.0,-0.85
2025-02-06 19:00:00,3828.0,3862.0,2025-02-06,2025,2,6,20,3,37,0,-34.0,-0.89
2025-02-06 20:00:00,3697.0,3693.8,2025-02-06,2025,2,6,21,3,37,0,3.199999999999818,0.09
2025-02-06 21:00:00,3437.0,3469.3,2025-02-06,2025,2,6,22,3,37,0,-32.30000000000018,-0.94
2025-02-06 22:00:00,3235.0,3300.8,2025-02-06,2025,2,6,23,3,37,0,-65.80000000000018,-2.03
2025-02-06 23:00:00,3072.0,3168.0,2025-02-06,2025,2,6,24,3,37,0,-96.0,-3.12
2025-02-07 00:00:00,2933.0,2945.0,2025-02-07,2025,2,7,1,4,38,0,-12.0,-0.41
2025-02-07 01:00:00,2837.0,2852.5,2025-02-07,2025,2,7,2,4,38,0,-15.5,-0.55
2025-02-07 02:00:00,2875.0,2877.5,2025-02-07,2025,2,7,3,4,38,0,-2.5,-0.09
2025-02-07 03:00:00,2866.0,2872.5,2025-02-07,2025,2,7,4,4,38,0,-6.5,-0.23
2025-02-07 04:00:00,2955.0,2962.5,2025-02-07,2025,2,7,5,4,38,0,-7.5,-0.25
2025-02-07 05:00:00,3186.0,3185.0,2025-02-07,2025,2,7,6,4,38,0,1.0,0.03
2025-02-07 06:00:00,3621.0,3637.5,2025-02-07,2025,2,7,7,4,38,0,-16.5,-0.46
2025-02-07 07:00:00,3797.0,3850.0,2025-02-07,2025,2,7,8,4,38,0,-53.0,-1.4
2025-02-07 08:00:00,3869.0,3847.5,2025-02-07,2025,2,7,9,4,38,0,21.5,0.56
2025-02-07 09:00:00,3843.0,3807.5,2025-02-07,2025,2,7,10,4,38,0,35.5,0.92
2025-02-07 10:00:00,3667.0,3677.5,2025-02-07,2025,2,7,11,4,38,0,-10.5,-0.29
2025-02-07 11:00:00,3727.0,3685.0,2025-02-07,2025,2,7,12,4,38,0,42.0,1.13
2025-02-07 12:00:00,3685.0,3665.0,2025-02-07,2025,2,7,13,4,38,0,20.0,0.54
2025-02-07 13:00:00,3670.0,3627.5,2025-02-07,2025,2,7,14,4,38,0,42.5,1.16
2025-02-07 14:00:00,3632.0,3575.0,2025-02-07,2025,2,7,15,4,38,0,57.0,1.57
2025-02-07 15:00:00,3628.0,3585.0,2025-02-07,2025,2,7,16,4,38,0,43.0,1.19
2025-02-07 16:00:00,3797.0,3675.0,2025-02-07,2025,2,7,17,4,38,0,122.0,3.21
2025-02-07 17:00:00,3845.0,3742.5,2025-02-07,2025,2,7,18,4,38,0,102.5,2.67
2025-02-07 18:00:00,3808.0,3732.5,2025-02-07,2025,2,7,19,4,38,0,75.5,1.98
2025-02-07 19:00:00,3743.0,3690.0,2025-02-07,2025,2,7,20,4,38,0,53.0,1.42
2025-02-07 20:00:00,3635.0,3560.0,2025-02-07,2025,2,7,21,4,38,0,75.0,2.06
2025-02-07 21:00:00,3424.0,3412.5,2025-02-07,2025,2,7,22,4,38,0,11.5,0.34
2025-02-07 22:00:00,3214.0,3225.0,2025-02-07,2025,2,7,23,4,38,0,-11.0,-0.34
2025-02-07 23:00:00,3070.0,3002.5,2025-02-07,2025,2,7,24,4,38,0,67.5,2.2
2025-02-08 00:00:00,2912.0,2880.0,2025-02-08,2025,2,8,1,5,39,1,32.0,1.1
2025-02-08 01:00:00,2818.0,2769.3,2025-02-08,2025,2,8,2,5,39,1,48.69999999999982,1.73
2025-02-08 02:00:00,2844.0,2752.5,2025-02-08,2025,2,8,3,5,39,1,91.5,3.22
2025-02-08 03:00:00,2816.0,2741.3,2025-02-08,2025,2,8,4,5,39,1,74.69999999999982,2.65
2025-02-08 04:00:00,2834.0,2755.8,2025-02-08,2025,2,8,5,5,39,1,78.19999999999982,2.76
2025-02-08 05:00:00,2910.0,2829.3,2025-02-08,2025,2,8,6,5,39,1,80.69999999999982,2.77
2025-02-08 06:00:00,3035.0,2976.8,2025-02-08,2025,2,8,7,5,39,1,58.19999999999982,1.92
2025-02-08 07:00:00,3164.0,3090.0,2025-02-08,2025,2,8,8,5,39,1,74.0,2.34
2025-02-08 08:00:00,3311.0,3253.5,2025-02-08,2025,2,8,9,5,39,1,57.5,1.74
2025-02-08 09:00:00,3452.0,3388.5,2025-02-08,2025,2,8,10,5,39,1,63.5,1.84
2025-02-08 10:00:00,3402.0,3364.3,2025-02-08,2025,2,8,11,5,39,1,37.69999999999982,1.11
2025-02-08 11:00:00,3497.0,3465.5,2025-02-08,2025,2,8,12,5,39,1,31.5,0.9
2025-02-08 12:00:00,3340.0,3320.3,2025-02-08,2025,2,8,13,5,39,1,19.699999999999818,0.59
2025-02-08 13:00:00,3254.0,3220.0,2025-02-08,2025,2,8,14,5,39,1,34.0,1.04
2025-02-08 14:00:00,3222.0,3144.8,2025-02-08,2025,2,8,15,5,39,1,77.19999999999982,2.4
2025-02-08 15:00:00,3198.0,3182.3,2025-02-08,2025,2,8,16,5,39,1,15.699999999999818,0.49
2025-02-08 16:00:00,3350.0,3382.8,2025-02-08,2025,2,8,17,5,39,1,-32.80000000000018,-0.98
2025-02-08 17:00:00,3422.0,3361.5,2025-02-08,2025,2,8,18,5,39,1,60.5,1.77
2025-02-08 18:00:00,3394.0,3317.0,2025-02-08,2025,2,8,19,5,39,1,77.0,2.27
2025-02-08 19:00:00,3374.0,3262.8,2025-02-08,2025,2,8,20,5,39,1,111.19999999999982,3.3
2025-02-08 20:00:00,3283.0,3146.0,2025-02-08,2025,2,8,21,5,39,1,137.0,4.17
2025-02-08 21:00:00,3109.0,3022.8,2025-02-08,2025,2,8,22,5,39,1,86.19999999999982,2.77
2025-02-08 22:00:00,2932.0,2857.8,2025-02-08,2025,2,8,23,5,39,1,74.19999999999982,2.53
2025-02-08 23:00:00,2785.0,2691.0,2025-02-08,2025,2,8,24,5,39,1,94.0,3.38
2025-02-09 00:00:00,2658.0,2678.5,2025-02-09,2025,2,9,1,6,40,1,-20.5,-0.77
2025-02-09 01:00:00,2562.0,2594.0,2025-02-09,2025,2,9,2,6,40,1,-32.0,-1.25
2025-02-09 02:00:00,2606.0,2594.0,2025-02-09,2025,2,9,3,6,40,1,12.0,0.46
2025-02-09 03:00:00,2582.0,2593.0,2025-02-09,2025,2,9,4,6,40,1,-11.0,-0.43
2025-02-09 04:00:00,2622.0,2597.8,2025-02-09,2025,2,9,5,6,40,1,24.199999999999818,0.92
2025-02-09 05:00:00,2675.0,2658.5,2025-02-09,2025,2,9,6,6,40,1,16.5,0.62
2025-02-09 06:00:00,2823.0,2794.0,2025-02-09,2025,2,9,7,6,40,1,29.0,1.03
2025-02-09 07:00:00,2943.0,2928.3,2025-02-09,2025,2,9,8,6,40,1,14.699999999999818,0.5
2025-02-09 08:00:00,3103.0,3096.5,2025-02-09,2025,2,9,9,6,40,1,6.5,0.21
2025-02-09 09:00:00,3278.0,3275.0,2025-02-09,2025,2,9,10,6,40,1,3.0,0.09
2025-02-09 10:00:00,3283.0,3326.8,2025-02-09,2025,2,9,11,6,40,1,-43.80000000000018,-1.33
2025-02-09 11:00:00,3413.0,3415.3,2025-02-09,2025,2,9,12,6,40,1,-2.300000000000182,-0.07
2025-02-09 12:00:00,3261.0,3232.0,2025-02-09,2025,2,9,13,6,40,1,29.0,0.89
2025-02-09 13:00:00,3148.0,3084.3,2025-02-09,2025,2,9,14,6,40,1,63.69999999999982,2.02
2025-02-09 14:00:00,3074.0,3005.8,2025-02-09,2025,2,9,15,6,40,1,68.19999999999982,2.22
2025-02-09 15:00:00,3058.0,3008.0,2025-02-09,2025,2,9,16,6,40,1,50.0,1.64
2025-02-09 16:00:00,3203.0,3159.0,2025-02-09,2025,2,9,17,6,40,1,44.0,1.37
2025-02-09 17:00:00,3317.0,3248.8,2025-02-09,2025,2,9,18,6,40,1,68.19999999999982,2.06
2025-02-09 18:00:00,3370.0,3293.8,2025-02-09,2025,2,9,19,6,40,1,76.19999999999982,2.26
2025-02-09 19:00:00,3355.0,3277.0,2025-02-09,2025,2,9,20,6,40,1,78.0,2.32
2025-02-09 20:00:00,3276.0,3193.0,2025-02-09,2025,2,9,21,6,40,1,83.0,2.53
2025-02-09 21:00:00,3072.0,3014.8,2025-02-09,2025,2,9,22,6,40,1,57.19999999999982,1.86
2025-02-09 22:00:00,2935.0,2879.8,2025-02-09,2025,2,9,23,6,40,1,55.19999999999982,1.88
2025-02-09 23:00:00,2804.0,2779.5,2025-02-09,2025,2,9,24,6,40,1,24.5,0.87
2025-02-10 00:00:00,2706.0,2737.0,2025-02-10,2025,2,10,1,0,41,0,-31.0,-1.15
2025-02-10 01:00:00,2610.0,2685.8,2025-02-10,2025,2,10,2,0,41,0,-75.80000000000018,-2.9
2025-02-10 02:00:00,2649.0,2703.3,2025-02-10,2025,2,10,3,0,41,0,-54.30000000000018,-2.05
2025-02-10 03:00:00,2656.0,2730.8,2025-02-10,2025,2,10,4,0,41,0,-74.80000000000018,-2.82
2025-02-10 04:00:00,2790.0,2836.8,2025-02-10,2025,2,10,5,0,41,0,-46.80000000000018,-1.68
2025-02-10 05:00:00,3029.0,3072.8,2025-02-10,2025,2,10,6,0,41,0,-43.80000000000018,-1.45
2025-02-10 06:00:00,3529.0,3599.0,2025-02-10,2025,2,10,7,0,41,0,-70.0,-1.98
2025-02-10 07:00:00,3745.0,3808.8,2025-02-10,2025,2,10,8,0,41,0,-63.80000000000018,-1.7
2025-02-10 08:00:00,3764.0,3872.0,2025-02-10,2025,2,10,9,0,41,0,-108.0,-2.87
2025-02-10 09:00:00,3702.0,3794.8,2025-02-10,2025,2,10,10,0,41,0,-92.80000000000018,-2.51
2025-02-10 10:00:00,3478.0,3562.0,2025-02-10,2025,2,10,11,0,41,0,-84.0,-2.42
2025-02-10 11:00:00,3470.0,3608.8,2025-02-10,2025,2,10,12,0,41,0,-138.80000000000018,-4.0
2025-02-10 12:00:00,3409.0,3566.8,2025-02-10,2025,2,10,13,0,41,0,-157.80000000000018,-4.63
2025-02-10 13:00:00,3380.0,3505.5,2025-02-10,2025,2,10,14,0,41,0,-125.5,-3.71
2025-02-10 14:00:00,3368.0,3461.3,2025-02-10,2025,2,10,15,0,41,0,-93.30000000000018,-2.77
2025-02-10 15:00:00,3392.0,3467.3,2025-02-10,2025,2,10,16,0,41,0,-75.30000000000018,-2.22
2025-02-10 16:00:00,3592.0,3722.3,2025-02-10,2025,2,10,17,0,41,0,-130.30000000000018,-3.63
2025-02-10 17:00:00,3749.0,3857.3,2025-02-10,2025,2,10,18,0,41,0,-108.30000000000018,-2.89
2025-02-10 18:00:00,3798.0,3834.5,2025-02-10,2025,2,10,19,0,41,0,-36.5,-0.96
2025-02-10 19:00:00,3770.0,3833.3,2025-02-10,2025,2,10,20,0,41,0,-63.30000000000018,-1.68
2025-02-10 20:00:00,3673.0,3697.3,2025-02-10,2025,2,10,21,0,41,0,-24.300000000000182,-0.66
2025-02-10 21:00:00,3450.0,3477.8,2025-02-10,2025,2,10,22,0,41,0,-27.800000000000182,-0.81
2025-02-10 22:00:00,3258.0,3284.8,2025-02-10,2025,2,10,23,0,41,0,-26.800000000000182,-0.82
2025-02-10 23:00:00,3118.0,3124.0,2025-02-10,2025,2,10,24,0,41,0,-6.0,-0.19
2025-02-11 00:00:00,3008.0,2981.8,2025-02-11,2025,2,11,1,1,42,0,26.199999999999818,0.87
2025-02-11 01:00:00,2911.0,2916.0,2025-02-11,2025,2,11,2,1,42,0,-5.0,-0.17
2025-02-11 02:00:00,2975.0,2940.0,2025-02-11,2025,2,11,3,1,42,0,35.0,1.18
2025-02-11 03:00:00,2972.0,2993.5,2025-02-11,2025,2,11,4,1,42,0,-21.5,-0.72
2025-02-11 04:00:00,3068.0,3071.0,2025-02-11,2025,2,11,5,1,42,0,-3.0,-0.1
2025-02-11 05:00:00,3288.0,3335.5,2025-02-11,2025,2,11,6,1,42,0,-47.5,-1.44
2025-02-11 06:00:00,3755.0,3781.8,2025-02-11,2025,2,11,7,1,42,0,-26.800000000000182,-0.71
2025-02-11 07:00:00,3911.0,3933.0,2025-02-11,2025,2,11,8,1,42,0,-22.0,-0.56
2025-02-11 08:00:00,3885.0,3907.0,2025-02-11,2025,2,11,9,1,42,0,-22.0,-0.57
2025-02-11 09:00:00,3781.0,3838.3,2025-02-11,2025,2,11,10,1,42,0,-57.30000000000018,-1.52
2025-02-11 10:00:00,3539.0,3591.3,2025-02-11,2025,2,11,11,1,42,0,-52.30000000000018,-1.48
2025-02-11 11:00:00,3546.0,3576.5,2025-02-11,2025,2,11,12,1,42,0,-30.5,-0.86
2025-02-11 12:00:00,3521.0,3533.3,2025-02-11,2025,2,11,13,1,42,0,-12.300000000000182,-0.35
2025-02-11 13:00:00,3433.0,3463.8,2025-02-11,2025,2,11,14,1,42,0,-30.800000000000182,-0.9
2025-02-11 14:00:00,3411.0,3454.3,2025-02-11,2025,2,11,15,1,42,0,-43.30000000000018,-1.27
2025-02-11 15:00:00,3464.0,3442.8,2025-02-11,2025,2,11,16,1,42,0,21.199999999999818,0.61
2025-02-11 16:00:00,3685.0,3689.3,2025-02-11,2025,2,11,17,1,42,0,-4.300000000000182,-0.12
2025-02-11 17:00:00,3814.0,3821.8,2025-02-11,2025,2,11,18,1,42,0,-7.800000000000182,-0.2
2025-02-11 18:00:00,3857.0,3855.3,2025-02-11,2025,2,11,19,1,42,0,1.699999999999818,0.04
2025-02-11 19:00:00,3840.0,3812.0,2025-02-11,2025,2,11,20,1,42,0,28.0,0.73
2025-02-11 20:00:00,3712.0,3668.0,2025-02-11,2025,2,11,21,1,42,0,44.0,1.19
2025-02-11 21:00:00,3479.0,3469.3,2025-02-11,2025,2,11,22,1,42,0,9.699999999999818,0.28
2025-02-11 22:00:00,3269.0,3282.0,2025-02-11,2025,2,11,23,1,42,0,-13.0,-0.4
2025-02-11 23:00:00,3132.0,3170.5,2025-02-11,2025,2,11,24,1,42,0,-38.5,-1.23
2025-02-12 00:00:00,3015.0,2974.3,2025-02-12,2025,2,12,1,2,43,0,40.69999999999982,1.35
2025-02-12 01:00:00,2926.0,2892.5,2025-02-12,2025,2,12,2,2,43,0,33.5,1.14
2025-02-12 02:00:00,2951.0,2884.3,2025-02-12,2025,2,12,3,2,43,0,66.69999999999982,2.26
2025-02-12 03:00:00,2921.0,2911.8,2025-02-12,2025,2,12,4,2,43,0,9.199999999999818,0.31
2025-02-12 04:00:00,3011.0,3037.0,2025-02-12,2025,2,12,5,2,43,0,-26.0,-0.86
2025-02-12 05:00:00,3231.0,3265.0,2025-02-12,2025,2,12,6,2,43,0,-34.0,-1.05
2025-02-12 06:00:00,3663.0,3752.0,2025-02-12,2025,2,12,7,2,43,0,-89.0,-2.43
2025-02-12 07:00:00,3845.0,3910.3,2025-02-12,2025,2,12,8,2,43,0,-65.30000000000018,-1.7
2025-02-12 08:00:00,3873.0,3912.3,2025-02-12,2025,2,12,9,2,43,0,-39.30000000000018,-1.01
2025-02-12 09:00:00,3874.0,3917.8,2025-02-12,2025,2,12,10,2,43,0,-43.80000000000018,-1.13
2025-02-12 10:00:00,3706.0,3822.5,2025-02-12,2025,2,12,11,2,43,0,-116.5,-3.14
2025-02-12 11:00:00,3820.0,3817.3,2025-02-12,2025,2,12,12,2,43,0,2.699999999999818,0.07
2025-02-12 12:00:00,3815.0,3822.5,2025-02-12,2025,2,12,13,2,43,0,-7.5,-0.2
